One,Two,Three,Four,Key
66.73768309,455.6363636,5012,40.096,j
66.75099867,455.7272727,5013,40.104,k
66.76431425,455.8181818,5014,40.112,l
66.77762983,455.9090909,5015,40.12,z
66.79094541,456,5016,40.128,x
66.80426099,456.0909091,5017,40.136,c
66.81757656,456.1818182,5018,40.144,v
66.83089214,456.2727273,5019,40.152,b
66.84420772,456.3636364,5020,40.16,n
66.8575233,456.4545455,5021,40.168,m
66.87083888,456.5454545,5022,40.176,j
66.88415446,456.6363636,5023,40.184,k
66.89747004,456.7272727,5024,40.192,l
66.91078562,456.8181818,5025,40.2,z
66.9241012,456.9090909,5026,40.208,f
66.93741678,457,5027,40.216,g
66.95073236,457.0909091,5028,40.224,v
66.96404794,457.1818182,5029,40.232,b
66.97736352,457.2727273,5030,40.24,n
66.99067909,457.3636364,5031,40.248,m
67.00399467,457.4545455,5032,40.256,a
67.01731025,457.5454545,5033,40.264,b
67.03062583,457.6363636,5034,40.272,f
67.04394141,457.7272727,5035,40.28,q
67.05725699,457.8181818,5036,40.288,w
67.07057257,457.9090909,5037,40.296,e
67.08388815,458,5038,40.304,r
67.09720373,458.0909091,5039,40.312,t
67.11051931,458.1818182,5040,40.32,y
67.12383489,458.2727273,5041,40.328,u
67.13715047,458.3636364,5042,40.336,i
67.15046605,458.4545455,5043,40.344,o
67.16378162,458.5454545,5044,40.352,p
67.1770972,458.6363636,5045,40.36,a
67.19041278,458.7272727,5046,40.368,s
67.20372836,458.8181818,5047,40.376,d
67.21704394,458.9090909,5048,40.384,f
67.23035952,459,5049,40.392,g
67.2436751,459.0909091,5050,40.4,h
67.25699068,459.1818182,5051,40.408,j
67.27030626,459.2727273,5052,40.416,k
67.28362184,459.3636364,5053,40.424,l
67.29693742,459.4545455,5054,40.432,z
67.310253,459.5454545,5055,40.44,x
67.32356858,459.6363636,5056,40.448,c
67.33688415,459.7272727,5057,40.456,v
67.35019973,459.8181818,5058,40.464,b
67.36351531,459.9090909,5059,40.472,n
67.37683089,460,5060,40.48,m
67.39014647,460.0909091,5061,40.488,j
67.40346205,460.1818182,5062,40.496,k
67.41677763,460.2727273,5063,40.504,l
67.43009321,460.3636364,5064,40.512,z
67.44340879,460.4545455,5065,40.52,f
67.45672437,460.5454545,5066,40.528,g
67.47003995,460.6363636,5067,40.536,v
67.48335553,460.7272727,5068,40.544,b
67.49667111,460.8181818,5069,40.552,n
67.50998668,460.9090909,5070,40.56,m
67.52330226,461,5071,40.568,a
67.53661784,461.0909091,5072,40.576,b
67.54993342,461.1818182,5073,40.584,f
67.563249,461.2727273,5074,40.592,q
67.57656458,461.3636364,5075,40.6,w
67.58988016,461.4545455,5076,40.608,e
67.60319574,461.5454545,5077,40.616,r
67.61651132,461.6363636,5078,40.624,t
67.6298269,461.7272727,5079,40.632,y
67.64314248,461.8181818,5080,40.64,u
67.65645806,461.9090909,5081,40.648,i
67.66977364,462,5082,40.656,o
67.68308921,462.0909091,5083,40.664,p
67.69640479,462.1818182,5084,40.672,a
67.70972037,462.2727273,5085,40.68,s
67.72303595,462.3636364,5086,40.688,d
67.73635153,462.4545455,5087,40.696,f
67.74966711,462.5454545,5088,40.704,g
67.76298269,462.6363636,5089,40.712,h
67.77629827,462.7272727,5090,40.72,j
67.78961385,462.8181818,5091,40.728,k
67.80292943,462.9090909,5092,40.736,l
67.81624501,463,5093,40.744,z
67.82956059,463.0909091,5094,40.752,x
67.84287617,463.1818182,5095,40.76,c
67.85619174,463.2727273,5096,40.768,v
67.86950732,463.3636364,5097,40.776,b
67.8828229,463.4545455,5098,40.784,n
67.89613848,463.5454545,5099,40.792,m
67.90945406,463.6363636,5100,40.8,j
67.92276964,463.7272727,5101,40.808,k
67.93608522,463.8181818,5102,40.816,l
67.9494008,463.9090909,5103,40.824,z
67.96271638,464,5104,40.832,f
67.97603196,464.0909091,5105,40.84,g
67.98934754,464.1818182,5106,40.848,v
68.00266312,464.2727273,5107,40.856,b
68.0159787,464.3636364,5108,40.864,n
68.02929427,464.4545455,5109,40.872,m
68.04260985,464.5454545,5110,40.88,a
68.05592543,464.6363636,5111,40.888,b
68.06924101,464.7272727,5112,40.896,f
68.08255659,464.8181818,5113,40.904,q
68.09587217,464.9090909,5114,40.912,w
68.10918775,465,5115,40.92,e
68.12250333,465.0909091,5116,40.928,r
68.13581891,465.1818182,5117,40.936,t
68.14913449,465.2727273,5118,40.944,y
68.16245007,465.3636364,5119,40.952,u
68.17576565,465.4545455,5120,40.96,i
68.18908123,465.5454545,5121,40.968,o
68.2023968,465.6363636,5122,40.976,p
68.21571238,465.7272727,5123,40.984,a
68.22902796,465.8181818,5124,40.992,s
68.24234354,465.9090909,5125,41,d
68.25565912,466,5126,41.008,f
68.2689747,466.0909091,5127,41.016,g
68.28229028,466.1818182,5128,41.024,h
68.29560586,466.2727273,5129,41.032,j
68.30892144,466.3636364,5130,41.04,k
68.32223702,466.4545455,5131,41.048,l
68.3355526,466.5454545,5132,41.056,z
68.34886818,466.6363636,5133,41.064,x
68.36218375,466.7272727,5134,41.072,c
68.37549933,466.8181818,5135,41.08,v
68.38881491,466.9090909,5136,41.088,b
68.40213049,467,5137,41.096,n
68.41544607,467.0909091,5138,41.104,m
68.42876165,467.1818182,5139,41.112,j
68.44207723,467.2727273,5140,41.12,k
68.45539281,467.3636364,5141,41.128,l
68.46870839,467.4545455,5142,41.136,z
68.48202397,467.5454545,5143,41.144,f
68.49533955,467.6363636,5144,41.152,g
68.50865513,467.7272727,5145,41.16,v
68.52197071,467.8181818,5146,41.168,b
68.53528628,467.9090909,5147,41.176,n
68.54860186,468,5148,41.184,m
68.56191744,468.0909091,5149,41.192,a
68.57523302,468.1818182,5150,41.2,b
68.5885486,468.2727273,5151,41.208,f
68.60186418,468.3636364,5152,41.216,q
68.61517976,468.4545455,5153,41.224,w
68.62849534,468.5454545,5154,41.232,e
68.64181092,468.6363636,5155,41.24,r
68.6551265,468.7272727,5156,41.248,t
68.66844208,468.8181818,5157,41.256,y
68.68175766,468.9090909,5158,41.264,u
68.69507324,469,5159,41.272,i
68.70838881,469.0909091,5160,41.28,o
68.72170439,469.1818182,5161,41.288,p
68.73501997,469.2727273,5162,41.296,a
68.74833555,469.3636364,5163,41.304,s
68.76165113,469.4545455,5164,41.312,d
68.77496671,469.5454545,5165,41.32,f
68.78828229,469.6363636,5166,41.328,g
68.80159787,469.7272727,5167,41.336,h
68.81491345,469.8181818,5168,41.344,j
68.82822903,469.9090909,5169,41.352,k
68.84154461,470,5170,41.36,l
68.85486019,470.0909091,5171,41.368,z
68.86817577,470.1818182,5172,41.376,x
68.88149134,470.2727273,5173,41.384,c
68.89480692,470.3636364,5174,41.392,v
68.9081225,470.4545455,5175,41.4,b
68.92143808,470.5454545,5176,41.408,n
68.93475366,470.6363636,5177,41.416,m
68.94806924,470.7272727,5178,41.424,j
68.96138482,470.8181818,5179,41.432,k
68.9747004,470.9090909,5180,41.44,l
68.98801598,471,5181,41.448,z
69.00133156,471.0909091,5182,41.456,f
69.01464714,471.1818182,5183,41.464,g
69.02796272,471.2727273,5184,41.472,v
69.0412783,471.3636364,5185,41.48,b
69.05459387,471.4545455,5186,41.488,n
69.06790945,471.5454545,5187,41.496,m
69.08122503,471.6363636,5188,41.504,a
69.09454061,471.7272727,5189,41.512,b
69.10785619,471.8181818,5190,41.52,f
69.12117177,471.9090909,5191,41.528,q
69.13448735,472,5192,41.536,w
69.14780293,472.0909091,5193,41.544,e
69.16111851,472.1818182,5194,41.552,r
69.17443409,472.2727273,5195,41.56,t
69.18774967,472.3636364,5196,41.568,y
69.20106525,472.4545455,5197,41.576,u
69.21438083,472.5454545,5198,41.584,i
69.2276964,472.6363636,5199,41.592,o
69.24101198,472.7272727,5200,41.6,p
69.25432756,472.8181818,5201,41.608,a
69.26764314,472.9090909,5202,41.616,s
69.28095872,473,5203,41.624,d
69.2942743,473.0909091,5204,41.632,f
69.30758988,473.1818182,5205,41.64,g
69.32090546,473.2727273,5206,41.648,h
69.33422104,473.3636364,5207,41.656,j
69.34753662,473.4545455,5208,41.664,k
69.3608522,473.5454545,5209,41.672,l
69.37416778,473.6363636,5210,41.68,z
69.38748336,473.7272727,5211,41.688,x
69.40079893,473.8181818,5212,41.696,c
69.41411451,473.9090909,5213,41.704,v
69.42743009,474,5214,41.712,b
69.44074567,474.0909091,5215,41.72,n
69.45406125,474.1818182,5216,41.728,m
69.46737683,474.2727273,5217,41.736,j
69.48069241,474.3636364,5218,41.744,k
69.49400799,474.4545455,5219,41.752,l
69.50732357,474.5454545,5220,41.76,z
69.52063915,474.6363636,5221,41.768,f
69.53395473,474.7272727,5222,41.776,g
69.54727031,474.8181818,5223,41.784,v
69.56058589,474.9090909,5224,41.792,b
69.57390146,475,5225,41.8,n
69.58721704,475.0909091,5226,41.808,m
69.60053262,475.1818182,5227,41.816,a
69.6138482,475.2727273,5228,41.824,b
69.62716378,475.3636364,5229,41.832,f
69.64047936,475.4545455,5230,41.84,q
69.65379494,475.5454545,5231,41.848,w
69.66711052,475.6363636,5232,41.856,e
69.6804261,475.7272727,5233,41.864,r
69.69374168,475.8181818,5234,41.872,t
69.70705726,475.9090909,5235,41.88,y
69.72037284,476,5236,41.888,u
69.73368842,476.0909091,5237,41.896,i
69.74700399,476.1818182,5238,41.904,o
69.76031957,476.2727273,5239,41.912,p
69.77363515,476.3636364,5240,41.92,a
69.78695073,476.4545455,5241,41.928,s
69.80026631,476.5454545,5242,41.936,d
69.81358189,476.6363636,5243,41.944,f
69.82689747,476.7272727,5244,41.952,g
69.84021305,476.8181818,5245,41.96,h
69.85352863,476.9090909,5246,41.968,j
69.86684421,477,5247,41.976,k
69.88015979,477.0909091,5248,41.984,l
69.89347537,477.1818182,5249,41.992,z
69.90679095,477.2727273,5250,42,x
69.92010652,477.3636364,5251,42.008,c
69.9334221,477.4545455,5252,42.016,v
69.94673768,477.5454545,5253,42.024,b
69.96005326,477.6363636,5254,42.032,n
69.97336884,477.7272727,5255,42.04,m
69.98668442,477.8181818,5256,42.048,j
70,477.9090909,5257,42.056,k
70.01331558,478,5258,42.064,l
70.02663116,478.0909091,5259,42.072,z
70.03994674,478.1818182,5260,42.08,f
70.05326232,478.2727273,5261,42.088,g
70.0665779,478.3636364,5262,42.096,v
70.07989348,478.4545455,5263,42.104,b
70.09320905,478.5454545,5264,42.112,n
70.10652463,478.6363636,5265,42.12,m
70.11984021,478.7272727,5266,42.128,a
70.13315579,478.8181818,5267,42.136,b
70.14647137,478.9090909,5268,42.144,f
70.15978695,479,5269,42.152,q
70.17310253,479.0909091,5270,42.16,w
70.18641811,479.1818182,5271,42.168,e
70.19973369,479.2727273,5272,42.176,r
70.21304927,479.3636364,5273,42.184,t
70.22636485,479.4545455,5274,42.192,y
70.23968043,479.5454545,5275,42.2,u
70.25299601,479.6363636,5276,42.208,i
70.26631158,479.7272727,5277,42.216,o
70.27962716,479.8181818,5278,42.224,p
70.29294274,479.9090909,5279,42.232,a
70.30625832,480,5280,42.24,s
70.3195739,480.0909091,5281,42.248,d
70.33288948,480.1818182,5282,42.256,f
70.34620506,480.2727273,5283,42.264,g
70.35952064,480.3636364,5284,42.272,h
70.37283622,480.4545455,5285,42.28,j
70.3861518,480.5454545,5286,42.288,k
70.39946738,480.6363636,5287,42.296,l
70.41278296,480.7272727,5288,42.304,z
70.42609854,480.8181818,5289,42.312,x
70.43941411,480.9090909,5290,42.32,c
70.45272969,481,5291,42.328,v
70.46604527,481.0909091,5292,42.336,b
70.47936085,481.1818182,5293,42.344,n
70.49267643,481.2727273,5294,42.352,m
70.50599201,481.3636364,5295,42.36,j
70.51930759,481.4545455,5296,42.368,k
70.53262317,481.5454545,5297,42.376,l
70.54593875,481.6363636,5298,42.384,z
70.55925433,481.7272727,5299,42.392,f
70.57256991,481.8181818,5300,42.4,g
70.58588549,481.9090909,5301,42.408,v
70.59920107,482,5302,42.416,b
70.61251664,482.0909091,5303,42.424,n
70.62583222,482.1818182,5304,42.432,m
70.6391478,482.2727273,5305,42.44,a
70.65246338,482.3636364,5306,42.448,b
70.66577896,482.4545455,5307,42.456,f
70.67909454,482.5454545,5308,42.464,q
70.69241012,482.6363636,5309,42.472,w
70.7057257,482.7272727,5310,42.48,e
70.71904128,482.8181818,5311,42.488,r
70.73235686,482.9090909,5312,42.496,t
70.74567244,483,5313,42.504,y
70.75898802,483.0909091,5314,42.512,u
70.7723036,483.1818182,5315,42.52,i
70.78561917,483.2727273,5316,42.528,o
70.79893475,483.3636364,5317,42.536,p
70.81225033,483.4545455,5318,42.544,a
70.82556591,483.5454545,5319,42.552,s
70.83888149,483.6363636,5320,42.56,d
70.85219707,483.7272727,5321,42.568,f
70.86551265,483.8181818,5322,42.576,g
70.87882823,483.9090909,5323,42.584,h
70.89214381,484,5324,42.592,j
70.90545939,484.0909091,5325,42.6,k
70.91877497,484.1818182,5326,42.608,l
70.93209055,484.2727273,5327,42.616,z
70.94540613,484.3636364,5328,42.624,x
70.9587217,484.4545455,5329,42.632,c
70.97203728,484.5454545,5330,42.64,v
70.98535286,484.6363636,5331,42.648,b
70.99866844,484.7272727,5332,42.656,n
71.01198402,484.8181818,5333,42.664,m
71.0252996,484.9090909,5334,42.672,j
71.03861518,485,5335,42.68,k
71.05193076,485.0909091,5336,42.688,l
71.06524634,485.1818182,5337,42.696,z
71.07856192,485.2727273,5338,42.704,f
71.0918775,485.3636364,5339,42.712,g
71.10519308,485.4545455,5340,42.72,v
71.11850866,485.5454545,5341,42.728,b
71.13182423,485.6363636,5342,42.736,n
71.14513981,485.7272727,5343,42.744,m
71.15845539,485.8181818,5344,42.752,a
71.17177097,485.9090909,5345,42.76,b
71.18508655,486,5346,42.768,f
71.19840213,486.0909091,5347,42.776,q
71.21171771,486.1818182,5348,42.784,w
71.22503329,486.2727273,5349,42.792,e
71.23834887,486.3636364,5350,42.8,r
71.25166445,486.4545455,5351,42.808,t
71.26498003,486.5454545,5352,42.816,y
71.27829561,486.6363636,5353,42.824,u
71.29161119,486.7272727,5354,42.832,i
71.30492676,486.8181818,5355,42.84,o
71.31824234,486.9090909,5356,42.848,p
71.33155792,487,5357,42.856,a
71.3448735,487.0909091,5358,42.864,s
71.35818908,487.1818182,5359,42.872,d
71.37150466,487.2727273,5360,42.88,f
71.38482024,487.3636364,5361,42.888,g
71.39813582,487.4545455,5362,42.896,h
71.4114514,487.5454545,5363,42.904,j
71.42476698,487.6363636,5364,42.912,k
71.43808256,487.7272727,5365,42.92,l
71.45139814,487.8181818,5366,42.928,z
71.46471372,487.9090909,5367,42.936,x
71.47802929,488,5368,42.944,c
71.49134487,488.0909091,5369,42.952,v
71.50466045,488.1818182,5370,42.96,b
71.51797603,488.2727273,5371,42.968,n
71.53129161,488.3636364,5372,42.976,m
71.54460719,488.4545455,5373,42.984,j
71.55792277,488.5454545,5374,42.992,k
71.57123835,488.6363636,5375,43,l
71.58455393,488.7272727,5376,43.008,z
71.59786951,488.8181818,5377,43.016,f
71.61118509,488.9090909,5378,43.024,g
71.62450067,489,5379,43.032,v
71.63781625,489.0909091,5380,43.04,b
71.65113182,489.1818182,5381,43.048,n
71.6644474,489.2727273,5382,43.056,m
71.67776298,489.3636364,5383,43.064,a
71.69107856,489.4545455,5384,43.072,b
71.70439414,489.5454545,5385,43.08,f
71.71770972,489.6363636,5386,43.088,q
71.7310253,489.7272727,5387,43.096,w
71.74434088,489.8181818,5388,43.104,e
71.75765646,489.9090909,5389,43.112,r
71.77097204,490,5390,43.12,t
71.78428762,490.0909091,5391,43.128,y
71.7976032,490.1818182,5392,43.136,u
71.81091877,490.2727273,5393,43.144,i
71.82423435,490.3636364,5394,43.152,o
71.83754993,490.4545455,5395,43.16,p
71.85086551,490.5454545,5396,43.168,a
71.86418109,490.6363636,5397,43.176,s
71.87749667,490.7272727,5398,43.184,d
71.89081225,490.8181818,5399,43.192,f
71.90412783,490.9090909,5400,43.2,g
71.91744341,491,5401,43.208,h
71.93075899,491.0909091,5402,43.216,j
71.94407457,491.1818182,5403,43.224,k
71.95739015,491.2727273,5404,43.232,l
71.97070573,491.3636364,5405,43.24,z
71.9840213,491.4545455,5406,43.248,x
71.99733688,491.5454545,5407,43.256,c
72.01065246,491.6363636,5408,43.264,v
72.02396804,491.7272727,5409,43.272,b
72.03728362,491.8181818,5410,43.28,n
72.0505992,491.9090909,5411,43.288,m
72.06391478,492,5412,43.296,j
72.07723036,492.0909091,5413,43.304,k
72.09054594,492.1818182,5414,43.312,l
72.10386152,492.2727273,5415,43.32,z
72.1171771,492.3636364,5416,43.328,f
72.13049268,492.4545455,5417,43.336,g
72.14380826,492.5454545,5418,43.344,v
72.15712383,492.6363636,5419,43.352,b
72.17043941,492.7272727,5420,43.36,n
72.18375499,492.8181818,5421,43.368,m
72.19707057,492.9090909,5422,43.376,a
72.21038615,493,5423,43.384,b
72.22370173,493.0909091,5424,43.392,f
72.23701731,493.1818182,5425,43.4,q
72.25033289,493.2727273,5426,43.408,w
72.26364847,493.3636364,5427,43.416,e
72.27696405,493.4545455,5428,43.424,r
72.29027963,493.5454545,5429,43.432,t
72.30359521,493.6363636,5430,43.44,y
72.31691079,493.7272727,5431,43.448,u
72.33022636,493.8181818,5432,43.456,i
72.34354194,493.9090909,5433,43.464,o
72.35685752,494,5434,43.472,p
72.3701731,494.0909091,5435,43.48,a
72.38348868,494.1818182,5436,43.488,s
72.39680426,494.2727273,5437,43.496,d
72.41011984,494.3636364,5438,43.504,f
72.42343542,494.4545455,5439,43.512,g
72.436751,494.5454545,5440,43.52,h
72.45006658,494.6363636,5441,43.528,j
72.46338216,494.7272727,5442,43.536,k
72.47669774,494.8181818,5443,43.544,l
72.49001332,494.9090909,5444,43.552,z
72.50332889,495,5445,43.56,x
72.51664447,495.0909091,5446,43.568,c
72.52996005,495.1818182,5447,43.576,v
72.54327563,495.2727273,5448,43.584,b
72.55659121,495.3636364,5449,43.592,n
72.56990679,495.4545455,5450,43.6,m
72.58322237,495.5454545,5451,43.608,j
72.59653795,495.6363636,5452,43.616,k
72.60985353,495.7272727,5453,43.624,l
72.62316911,495.8181818,5454,43.632,z
72.63648469,495.9090909,5455,43.64,f
72.64980027,496,5456,43.648,g
72.66311585,496.0909091,5457,43.656,v
72.67643142,496.1818182,5458,43.664,b
72.689747,496.2727273,5459,43.672,n
72.70306258,496.3636364,5460,43.68,m
72.71637816,496.4545455,5461,43.688,a
72.72969374,496.5454545,5462,43.696,b
72.74300932,496.6363636,5463,43.704,f
72.7563249,496.7272727,5464,43.712,q
72.76964048,496.8181818,5465,43.72,w
72.78295606,496.9090909,5466,43.728,e
72.79627164,497,5467,43.736,r
72.80958722,497.0909091,5468,43.744,t
72.8229028,497.1818182,5469,43.752,y
72.83621838,497.2727273,5470,43.76,u
72.84953395,497.3636364,5471,43.768,i
72.86284953,497.4545455,5472,43.776,o
72.87616511,497.5454545,5473,43.784,p
72.88948069,497.6363636,5474,43.792,a
72.90279627,497.7272727,5475,43.8,s
72.91611185,497.8181818,5476,43.808,d
72.92942743,497.9090909,5477,43.816,f
72.94274301,498,5478,43.824,g
72.95605859,498.0909091,5479,43.832,h
72.96937417,498.1818182,5480,43.84,j
72.98268975,498.2727273,5481,43.848,k
72.99600533,498.3636364,5482,43.856,l
73.00932091,498.4545455,5483,43.864,z
73.02263648,498.5454545,5484,43.872,x
73.03595206,498.6363636,5485,43.88,c
73.04926764,498.7272727,5486,43.888,v
73.06258322,498.8181818,5487,43.896,b
73.0758988,498.9090909,5488,43.904,n
73.08921438,499,5489,43.912,m
73.10252996,499.0909091,5490,43.92,j
73.11584554,499.1818182,5491,43.928,k
73.12916112,499.2727273,5492,43.936,l
73.1424767,499.3636364,5493,43.944,z
73.15579228,499.4545455,5494,43.952,f
73.16910786,499.5454545,5495,43.96,g
73.18242344,499.6363636,5496,43.968,v
73.19573901,499.7272727,5497,43.976,b
73.20905459,499.8181818,5498,43.984,n
73.22237017,499.9090909,5499,43.992,m
73.23568575,500,5500,44,a
73.24900133,500.0909091,5501,44.008,b
73.26231691,500.1818182,5502,44.016,f
73.27563249,500.2727273,5503,44.024,q
73.28894807,500.3636364,5504,44.032,w
73.30226365,500.4545455,5505,44.04,e
73.31557923,500.5454545,5506,44.048,r
73.32889481,500.6363636,5507,44.056,t
73.34221039,500.7272727,5508,44.064,y
73.35552597,500.8181818,5509,44.072,u
73.36884154,500.9090909,5510,44.08,i
73.38215712,501,5511,44.088,o
73.3954727,501.0909091,5512,44.096,p
73.40878828,501.1818182,5513,44.104,a
73.42210386,501.2727273,5514,44.112,s
73.43541944,501.3636364,5515,44.12,d
73.44873502,501.4545455,5516,44.128,f
73.4620506,501.5454545,5517,44.136,g
73.47536618,501.6363636,5518,44.144,h
73.48868176,501.7272727,5519,44.152,j
73.50199734,501.8181818,5520,44.16,k
73.51531292,501.9090909,5521,44.168,l
73.5286285,502,5522,44.176,z
73.54194407,502.0909091,5523,44.184,x
73.55525965,502.1818182,5524,44.192,c
73.56857523,502.2727273,5525,44.2,v
73.58189081,502.3636364,5526,44.208,b
73.59520639,502.4545455,5527,44.216,n
73.60852197,502.5454545,5528,44.224,m
73.62183755,502.6363636,5529,44.232,j
73.63515313,502.7272727,5530,44.24,k
73.64846871,502.8181818,5531,44.248,l
73.66178429,502.9090909,5532,44.256,z
73.67509987,503,5533,44.264,f
73.68841545,503.0909091,5534,44.272,g
73.70173103,503.1818182,5535,44.28,v
73.7150466,503.2727273,5536,44.288,b
73.72836218,503.3636364,5537,44.296,n
73.74167776,503.4545455,5538,44.304,m
73.75499334,503.5454545,5539,44.312,a
73.76830892,503.6363636,5540,44.32,b
73.7816245,503.7272727,5541,44.328,f
73.79494008,503.8181818,5542,44.336,q
73.80825566,503.9090909,5543,44.344,w
73.82157124,504,5544,44.352,e
73.83488682,504.0909091,5545,44.36,r
73.8482024,504.1818182,5546,44.368,t
73.86151798,504.2727273,5547,44.376,y
73.87483356,504.3636364,5548,44.384,u
73.88814913,504.4545455,5549,44.392,i
73.90146471,504.5454545,5550,44.4,o
73.91478029,504.6363636,5551,44.408,p
73.92809587,504.7272727,5552,44.416,a
73.94141145,504.8181818,5553,44.424,s
